Database Name	ODA
Database Location	http://localhost/ODA/OdaService.asmx
Evaluation Signature	97e98ae7-99fe-454e-aa61-d66d454f009f
Plate Name	JW18DOX_wMel_NucBlue
Measurement	Measurement 3
Evaluation	Evaluation8

[Data]
Row	Column	Plane	Timepoint	Cells Selected Selected - Cell Area [µm²] - Mean per Well	Cells Selected Selected - Cell Area [µm²] - StdDev per Well	Cells Selected Selected - HOECHST Mean - Mean per Well	Cells Selected Selected - HOECHST Mean - StdDev per Well	Cells Selected Selected - HOECHST Sum - Mean per Well	Cells Selected Selected - HOECHST Sum - StdDev per Well	Cells Selected Selected - Brightfield SER Spot 1 px - Mean per Well	Cells Selected Selected - Brightfield SER Spot 1 px - StdDev per Well	Cells Selected Selected - Brightfield SER Hole 1 px - Mean per Well	Cells Selected Selected - Brightfield SER Hole 1 px - StdDev per Well	Cells Selected Selected - Brightfield SER Edge 1 px - Mean per Well	Cells Selected Selected - Brightfield SER Edge 1 px - StdDev per Well	Cells Selected Selected - Brightfield SER Ridge 1 px - Mean per Well	Cells Selected Selected - Brightfield SER Ridge 1 px - StdDev per Well	Cells Selected Selected - Brightfield SER Valley 1 px - Mean per Well	Cells Selected Selected - Brightfield SER Valley 1 px - StdDev per Well	Cells Selected Selected - Brightfield SER Saddle 1 px - Mean per Well	Cells Selected Selected - Brightfield SER Saddle 1 px - StdDev per Well	Cells Selected Selected - Brightfield SER Bright 1 px - Mean per Well	Cells Selected Selected - Brightfield SER Bright 1 px - StdDev per Well	Cells Selected Selected - Brightfield SER Dark 1 px - Mean per Well	Cells Selected Selected - Brightfield SER Dark 1 px - StdDev per Well	Cells Selected Selected - Cell Nearest Neighbor Distance [µm] - Mean per Well	Cells Selected Selected - Cell Nearest Neighbor Distance [µm] - StdDev per Well	Cells Selected Selected - Cell Contact Area with Neighbors [%] - Mean per Well	Cells Selected Selected - Cell Contact Area with Neighbors [%] - StdDev per Well	Cells Selected Selected - Cell Area [µm²] (2) - Mean per Well	Cells Selected Selected - Cell Area [µm²] (2) - StdDev per Well	Cells Selected Selected - Cell Roundness - Mean per Well	Cells Selected Selected - Cell Roundness - StdDev per Well	Cells Selected Selected - Cell Perimeter [µm] - Mean per Well	Cells Selected Selected - Cell Perimeter [µm] - StdDev per Well	Cells Selected Selected - Cell Width [µm] - Mean per Well	Cells Selected Selected - Cell Width [µm] - StdDev per Well	Cells Selected Selected - Cell Length [µm] - Mean per Well	Cells Selected Selected - Cell Length [µm] - StdDev per Well	Cells Selected Selected - Cell Ratio Width to Length - Mean per Well	Cells Selected Selected - Cell Ratio Width to Length - StdDev per Well	Cells Selected Selected - HOECHST SER Spot 2 px - Mean per Well	Cells Selected Selected - HOECHST SER Spot 2 px - StdDev per Well	Cells Selected Selected - HOECHST SER Hole 2 px - Mean per Well	Cells Selected Selected - HOECHST SER Hole 2 px - StdDev per Well	Cells Selected Selected - HOECHST SER Edge 2 px - Mean per Well	Cells Selected Selected - HOECHST SER Edge 2 px - StdDev per Well	Cells Selected Selected - HOECHST SER Ridge 2 px - Mean per Well	Cells Selected Selected - HOECHST SER Ridge 2 px - StdDev per Well	Cells Selected Selected - HOECHST SER Valley 2 px - Mean per Well	Cells Selected Selected - HOECHST SER Valley 2 px - StdDev per Well	Cells Selected Selected - HOECHST SER Saddle 2 px - Mean per Well	Cells Selected Selected - HOECHST SER Saddle 2 px - StdDev per Well	Cells Selected Selected - HOECHST SER Bright 2 px - Mean per Well	Cells Selected Selected - HOECHST SER Bright 2 px - StdDev per Well	Cells Selected Selected - HOECHST SER Dark 2 px - Mean per Well	Cells Selected Selected - HOECHST SER Dark 2 px - StdDev per Well	Cells Selected Selected - Total Spot Area - Mean per Well	Cells Selected Selected - Total Spot Area - StdDev per Well	Cells Selected Selected - Relative Spot Intensity - Mean per Well	Cells Selected Selected - Relative Spot Intensity - StdDev per Well	Cells Selected Selected - Number of Spots - Mean per Well	Cells Selected Selected - Number of Spots - StdDev per Well	Cells Selected Selected - Number of Spots per Area of Cell - Mean per Well	Cells Selected Selected - Number of Spots per Area of Cell - StdDev per Well	Cells Selected Selected - Regression A-B - Mean per Well	Cells Selected Selected - Regression A-B - StdDev per Well	Cells Selected Selected - wMel - Mean per Well	Cells Selected Selected - wMel - StdDev per Well	Cells Selected Selected - uninfected - Mean per Well	Cells Selected Selected - uninfected - StdDev per Well	Cells Selected - Number of Objects	Cells Selected - Cell Area [µm²] - Median per Well	Cells Selected - Cells Selected Selected - Median per Well	wMel - Number of Objects	uninfected - Number of Objects	Cells - Number of Objects	faction infected	Number of Analyzed Fields	Height [µm]	Time [s]	Compound	Concentration	Cell Type	Cell Count	
3	2	1	1	111.752212803	62.2025085078	635.161206141	195.678336082	204416.793324	135304.519842	0.00755891899636	0.0021124403609	0.00604257112564	0.00165298202562	0.0427970346553	0.013542340387	0.012057282465	0.00293636615182	0.0139671238315	0.00424558633892	0.0145238023803	0.00385926583518	0.0170840876578	0.00410692242756	0.0175265813777	0.00474036200974	1.34848648851	3.52476231448	31.2572000554	26.7748145227	111.752212803	62.2025085078	0.89302657577	0.0786519599439	41.4406216871	13.2044062445	8.83005573005	2.06891248155	14.8925283535	4.8094346498	0.619895401849	0.133966855696	0.0119766802567	0.00412463238367	0.00292874566645	0.00270848854066	0.152235365286	0.0445934828272	0.0124953086571	0.00366323558142	0.0300506301846	0.012529532241	0.0368845775126	0.0144709043199	0.0213498567551	0.00646345277979	0.0288355674359	0.0116532321922	97.9517554112	62.6587372554	0.293723667246	0.127649216432	1.61969987378	1.14059068039	0.00525055412232	0.00242312820056	0.0948325062014	0.371785496165	0.369220700295	0.482605079629	0.630779299705	0.482605079629	21483	94.6341176284	1	7898	13493	22579	0.369220700295	25	0	0			JW18 uninf.		
3	3	1	1	114.057688141	64.386796795	557.457424982	166.131983106	183338.514279	122161.220897	0.00742291335484	0.0020379612552	0.00614493147498	0.0016585082023	0.0422746670341	0.0138348572956	0.0118486342858	0.00284079092091	0.0139804287425	0.00419776996229	0.0144732603747	0.00382951448536	0.0167859510125	0.00396553411508	0.0176221521	0.00469881471492	1.40494635217	3.73759857862	33.6729651427	28.396501725	114.057688141	64.386796795	0.890143511975	0.0786977196235	41.9767768438	13.546188723	8.88861930332	2.1272530442	15.0831419564	4.89432092828	0.615922121808	0.134699443098	0.0113008504157	0.00401818856151	0.0027307614634	0.00248591498917	0.137938987222	0.0429656976243	0.0117084455733	0.00355114077927	0.0266221448455	0.0114998552432	0.0329679690074	0.0136458449581	0.0200677299028	0.00628584455776	0.0256659258513	0.0106791551941	95.2855752858	64.9929965588	0.252115241669	0.125159890459	1.5623935782	1.14826551058	0.00497722992155	0.00250265837699	0.161001812066	0.331875616484	0.29044028217	0.453976597596	0.70955971783	0.453976597596	20666	96.3931160973	1	5970	14585	21721	0.29044028217	25	0	0			JW18 uninf.		
3	4	1	1	113.347732731	63.6393335472	579.631859975	177.421048578	189353.132445	127154.544591	0.0074293604289	0.00207864902088	0.00611043527985	0.00166500465531	0.0423779246737	0.0136836728113	0.0118725720337	0.00290941113374	0.0139225360877	0.00419427523794	0.0144374583207	0.00380216545486	0.0168099222027	0.00405881446171	0.0175434048361	0.0047035154432	1.49789226508	3.88459593746	33.5323619096	28.543326347	113.347732731	63.6393335472	0.890668301151	0.0792885267797	41.8554693827	13.5773857191	8.85913030662	2.09577940318	15.0529746058	4.93102301344	0.615964878585	0.134600389726	0.0114651933942	0.00413710233121	0.00280399263156	0.00257596918664	0.140787001626	0.0447706732379	0.0118867422969	0.00364962404528	0.0270816008007	0.0117530325348	0.0337277188603	0.0142067214846	0.020369972445	0.0064784592075	0.026128842477	0.0109105885331	95.8407468424	64.2982045663	0.261858253284	0.129237649038	1.56362637911	1.13106760986	0.005018297943	0.00249089569846	0.143652585305	0.347710663342	0.313214517498	0.463812379068	0.686785482502	0.463812379068	20139	96.0413164035	1	6274	13757	21090	0.313214517498	25	0	0			JW18 uninf.		
3	5	1	1	113.136785049	63.0121001795	462.95127354	130.411720087	150406.70839	97300.4925361	0.00724602407073	0.00209975819759	0.00604961320757	0.00170667111571	0.0415870054361	0.0137157420523	0.0115928124565	0.00291002337312	0.0137139484273	0.00416232121619	0.0141884509883	0.00384064464079	0.0164064376271	0.00409525873673	0.0173037095561	0.00471049390207	1.41976758686	3.79990153127	34.7193363998	29.3312975979	113.136785049	63.0121001795	0.888464974257	0.0793198658466	41.9024570875	13.3982315814	8.83503768317	2.10310505614	15.0848190022	4.87122865219	0.612259295782	0.134398443723	0.0101330818713	0.00389514140876	0.00226467903889	0.00207811412981	0.116386429884	0.0410456802975	0.0104159898574	0.00342339442503	0.020890110052	0.0100096097689	0.0270760998699	0.0123440137698	0.0179178483062	0.00610275209955	0.0202495888809	0.00931037763062	80.2421533104	61.8516943052	0.182919509346	0.122672435004	1.29692720343	1.04636939482	0.00419888506362	0.00264212271133	0.177902838352	0.30769340608	0.270151992847	0.444048614671	0.729848007153	0.444048614671	21375	95.6895167097	1	5741	15510	22476	0.270151992847	25	0	0			JW18 uninf.		
3	6	1	1	113.670115887	63.8862756358	519.834866108	153.603054876	169795.141362	111254.913974	0.00734465722324	0.00210530172766	0.00613164415594	0.00165442813329	0.0422428759872	0.0137720437024	0.0117327201247	0.0029214118221	0.0139239790827	0.00414013086227	0.0144076446986	0.00382644240772	0.0166157884399	0.00410134036881	0.0175605346234	0.00463459835926	1.38641327438	3.73966817623	34.7485320656	29.0926224799	113.670115887	63.8862756358	0.889180232869	0.0794352894667	41.9754531923	13.5156318769	8.86744275198	2.10240750422	15.0811364264	4.89166756177	0.615000532893	0.134451803832	0.0107523429271	0.00400018342003	0.00254753585491	0.00231329212598	0.128021540215	0.0431331017946	0.0111555350231	0.00353524690751	0.0238100834121	0.0108882492274	0.0301371794726	0.0132617810152	0.0191055467071	0.00627735322422	0.0230544875755	0.0101021343351	89.7155715572	64.2817137995	0.221238113442	0.128072721348	1.45374011085	1.10689941848	0.00465485324188	0.00256437310491	0.161574228741	0.32902726508	0.293950447676	0.455580305158	0.706049552324	0.455580305158	21210	96.0413164035	1	6205	14904	22251	0.293950447676	25	0	0			JW18 uninf.		
3	7	1	1	123.050582212	62.3535769371	440.818519933	118.43135717	153066.181732	85050.9352624	0.00834320031647	0.00239764966809	0.0061353821882	0.00172716141649	0.0481196758236	0.0163669672923	0.0135394684435	0.00358266065162	0.0152628122797	0.00501452489316	0.0154314872693	0.00425465987792	0.019064890826	0.00489985837697	0.018781110936	0.00536912244468	1.45853117704	2.99604698793	17.420211814	19.2030494246	123.050582212	62.3535769371	0.919055926266	0.0767834601598	42.1040245584	11.8768556272	9.84664215115	2.58269039172	14.8567168239	4.21789225479	0.680590937215	0.137384214169	0.00886068337896	0.00344218883423	0.00110639805304	0.00124799127642	0.0976646348862	0.0312637573338	0.00941748983758	0.00297659261467	0.0139660022804	0.00834092762769	0.020925508151	0.0100930878216	0.0159370108526	0.00535041905266	0.0131739220459	0.00779062085157	60.0570686807	46.1655389505	0.124429571673	0.0996285278636	1.05499173944	0.817082262964	0.00331894682376	0.00255455398306	-0.252596543337	0.347108491739	0.770639603493	0.420431384153	0.229360396507	0.420431384153	21235	108.354305686	1	16326	4859	22404	0.770639603493	25	0	0			JW18 wMel		
3	8	1	1	123.476567232	62.9662192659	421.288653018	110.591884072	146633.54628	80821.1243473	0.00827647188986	0.00238650985682	0.00599352658661	0.00170313361201	0.0481257900212	0.0158396368316	0.0134095725961	0.00352193647679	0.0149589880362	0.00483312517319	0.0152385894679	0.00410046938792	0.0188915657689	0.00483091553604	0.0183888226495	0.00518405505536	1.58770077363	3.20071157919	16.8219409845	18.9918549888	123.476567232	62.9662192659	0.92053240451	0.0766712772731	42.0850600221	11.8879954309	9.88457725163	2.62483825134	14.8574519085	4.23973658585	0.683011056309	0.137562542853	0.00857629649999	0.00339431307019	0.00102094748433	0.00115262067013	0.0919428293187	0.030461629815	0.00912085215092	0.00295336118987	0.0125460412098	0.00775127552878	0.0193921011425	0.00970156455971	0.0154278216811	0.00529663492543	0.0118562364703	0.00721820605544	54.4278846154	45.0785579645	0.107870188557	0.0953486485619	0.960372960373	0.790332545391	0.00304216786828	0.00252721656456	-0.256399842995	0.334513898861	0.781808469308	0.413028172189	0.218191530692	0.413028172189	20645	109.057905074	1	16099	4493	21754	0.781808469308	25	0	0			JW18 wMel		
3	9	1	1	123.120727738	63.1620249847	433.375949365	122.20985347	150236.558654	84655.7512205	0.00839040579156	0.00243087498808	0.00623471766633	0.00177207088809	0.0485966812237	0.0162731056869	0.0136148227659	0.00366874745012	0.0154226576207	0.00507611821517	0.0155832364754	0.00428696463663	0.0191706720715	0.00500282775369	0.0190065349673	0.00544646287374	1.64157757427	3.33090246417	17.43044908	19.7541762162	123.120727738	63.1620249847	0.919870981452	0.0766755938993	42.0539850376	11.9422975823	9.8525862543	2.62031285532	14.8368698242	4.25125429497	0.681748250811	0.138266631049	0.00870387998811	0.00346177518623	0.00108360850949	0.00122493331781	0.0948006301116	0.0317562067332	0.00931715398813	0.00307864496257	0.0131844796818	0.00806561826531	0.0200923074036	0.0100409360723	0.0157113734537	0.00546561514476	0.0124748073362	0.0075482474656	56.9904724097	46.4276232519	0.116742386109	0.100401955252	1.00620285828	0.81601703988	0.00317780281723	0.00256606702859	-0.265715279091	0.343098098978	0.787415641127	0.409146130534	0.212584358873	0.409146130534	20191	108.354305686	1	15868	4284	21301	0.787415641127	25	0	0			JW18 wMel		
3	10	1	1	121.394985581	61.1808655334	582.818852301	181.004407472	198512.373561	111983.344357	0.00850630295101	0.0023627803992	0.00599144923228	0.00173746464376	0.0493516344572	0.0160098138826	0.0137931395386	0.0035753733918	0.0151818333942	0.00503042087376	0.0154960998358	0.00425545859202	0.0194277439318	0.00483330069968	0.0185906629939	0.00539949157278	1.87646263269	3.60353775068	16.0649861537	18.7279378546	121.394985581	61.1808655334	0.923297497628	0.0756403842584	41.6050967618	11.5082330503	9.84083822621	2.5780143003	14.6672545673	4.10220470736	0.687911286823	0.136238529035	0.0102639882876	0.00383098657068	0.00133146139849	0.00156064238519	0.120474703304	0.0369181515171	0.0110771872561	0.00338182360074	0.0179607086611	0.010123779866	0.0266648447038	0.0122085530139	0.0186061438035	0.00599125373968	0.0168437111403	0.00943496069422	79.5994538737	50.7361531322	0.199494972822	0.118394207928	1.33013867323	0.895132267688	0.00417047366615	0.0025436853606	-0.366088316438	0.393003990443	0.827970230765	0.377416420408	0.172029769235	0.377416420408	18702	107.650706298	1	15464	3213	19756	0.827970230765	25	0	0			JW18 wMel		
3	11	1	1	123.08846756	62.1762507474	538.109847189	172.013111344	186259.397421	106156.256609	0.00837450642696	0.00228855002506	0.00601583897572	0.00171183380702	0.0484784469248	0.015678895472	0.0135438287789	0.0033770913646	0.0151051743592	0.00496667681652	0.0154236214737	0.00419506515472	0.0190949166536	0.00460600010794	0.0185409587757	0.00531832515379	1.68437318357	3.37858380332	16.8040318305	18.816976903	123.08846756	62.1762507474	0.920775720948	0.0761269778132	42.0159303391	11.7398825016	9.87915246331	2.60675422825	14.807109928	4.1713110509	0.684113121069	0.136409679436	0.00981842213035	0.0036791622588	0.00126367479894	0.00142899462359	0.113127147404	0.0350805554182	0.0105487345045	0.00324427046896	0.0167763586491	0.00954848411962	0.0248197988743	0.011507357989	0.0177566645473	0.00575915542967	0.0157569773774	0.00887850446957	74.8757484264	49.3482622652	0.175999925118	0.113554653783	1.26871705645	0.875925208661	0.00393604712315	0.00253884693473	-0.319323638872	0.383565616129	0.807379356225	0.394367709529	0.192620643775	0.394367709529	19570	108.70610538	1	15777	3764	20589	0.807379356225	25	0	0			JW18 wMel		
4	2	1	1	112.384434371	62.2416465611	475.544675176	143.071173878	153595.630866	100711.739751	0.00761989226278	0.00207944499563	0.00619658070021	0.0016526497586	0.0434260006074	0.013725792961	0.0121396201261	0.00291482961707	0.0143006401369	0.0042546759674	0.0147920846384	0.0038508057714	0.0172079734736	0.00404686211528	0.0179526167943	0.00472564862332	1.28842863446	3.5188685697	32.6742988672	27.4166764189	112.384434371	62.2416465611	0.891092759866	0.0787736121794	41.6638841118	13.2429033795	8.86005784412	2.07767105712	14.9597513986	4.81908761795	0.619012714719	0.133779096361	0.0105577483241	0.00394261105498	0.00236542904976	0.00220693851335	0.122428599663	0.0422731863204	0.010730890463	0.00346634013803	0.0228917252549	0.0111189558235	0.0288643768322	0.0129029305445	0.0185652498521	0.00617894342419	0.0220854476819	0.0104116426318	81.7926615654	60.8152664211	0.198849503807	0.127393042805	1.36724439937	1.06669584914	0.00446087151681	0.00264421248342	0.150004022096	0.312728732556	0.298146953075	0.457454908884	0.701853046925	0.457454908884	21788	95.6895167097	1	6468	15226	22929	0.298146953075	25	0	0			JW18 uninf.		
4	3	1	1	114.169479995	64.7082608123	426.219084239	118.370583113	140002.258246	91732.314172	0.00720465395286	0.00204902426306	0.00611412560323	0.00168831895418	0.0413627071242	0.0139683329386	0.0115187843872	0.00283895096947	0.013795988991	0.00428993283677	0.0142223510715	0.00390207611292	0.0163070641957	0.0039887476444	0.017432382841	0.00482505286575	1.24197792433	3.44694207173	36.5702906288	30.1642903629	114.169479995	64.7082608123	0.886847570755	0.0798560563287	42.1766785852	13.7846539404	8.85204000095	2.0969327706	15.1633081974	5.00049766222	0.611352269423	0.134093511716	0.00960434365025	0.00382425428518	0.002132695454	0.00196394078511	0.107576013395	0.0398832879598	0.00977289252437	0.00328417036379	0.0192886238357	0.00956547806099	0.0249778715043	0.0118282900856	0.0168949800803	0.00594533117942	0.0187292347366	0.00887124202849	71.5242410128	60.8761509758	0.154169276401	0.11941315566	1.18732269128	1.02779965855	0.00383700356962	0.00269672209575	0.195423557621	0.295196643788	0.243426345429	0.429159362364	0.756573654571	0.429159362364	23737	96.3931160973	1	5749	17868	24796	0.243426345429	25	0	0			JW18 uninf.		
4	4	1	1	114.432180121	65.1565847743	465.157932081	122.319755867	153129.275808	99269.9904687	0.00733641271861	0.00203931466367	0.00613341279977	0.00167083899517	0.0422146647133	0.0137403480926	0.0117398102465	0.00285436805182	0.0139035147257	0.00416583183361	0.0143853326885	0.00379516931734	0.0166138779585	0.00397666916355	0.017543712945	0.00468220016999	1.4920062711	3.98741826543	34.4610415361	28.8127118719	114.432180121	65.1565847743	0.889335993375	0.0792312072486	42.0757588789	13.682014149	8.88370971013	2.13417778516	15.1338482767	4.95143330819	0.614206636442	0.135333925985	0.0102709872701	0.0038358133557	0.00231676122618	0.00209668630158	0.117972359414	0.0385759527735	0.0105620903255	0.00334259935035	0.0211958726729	0.0095123926901	0.027416982085	0.0117448367164	0.0181661137812	0.00597916526758	0.0205640454963	0.00890618681106	84.1690155177	63.5412128437	0.187056068852	0.117604049229	1.36957517171	1.08856340355	0.00436092647218	0.0026048918582	0.173125561105	0.301920480805	0.270109386924	0.444027405767	0.729890613076	0.444027405767	19768	96.3931160973	1	5309	14346	20711	0.270109386924	25	0	0			JW18 uninf.		
4	5	1	1	113.978256534	65.0856924168	407.514967595	101.972325702	133874.468638	86890.9509041	0.00708028170829	0.00207939443452	0.00609157485221	0.00170397502356	0.0408302950171	0.0138571329459	0.0113899139867	0.00288823920053	0.0135859817038	0.00416420705842	0.0140129854931	0.00385098722438	0.0160853019135	0.00406653834086	0.0172245743312	0.00471917613965	1.36605918252	3.68317970692	35.1931275044	29.7782407556	113.978256534	65.0856924168	0.886911317077	0.0807051301399	42.1282646393	13.7900260904	8.8446134155	2.11669256273	15.1712791927	4.99879330181	0.610634125479	0.135423543087	0.00929390400369	0.0036979512883	0.0019944146341	0.00182025573171	0.102936520666	0.037178745337	0.00955171203652	0.00321165730807	0.0177075319183	0.00872009689763	0.0235979517655	0.0109520123014	0.0164350642142	0.00578126964653	0.0172325558009	0.00812043821192	68.4312425163	60.1015673618	0.138388503745	0.111551127053	1.12945565073	1.01012924007	0.00362146336259	0.00269119313731	0.182773591154	0.290697877756	0.258957354702	0.438072232742	0.741042645298	0.438072232742	21852	96.0413164035	1	5623	16091	22871	0.258957354702	25	0	0			JW18 uninf.		
4	6	1	1	114.118573566	64.4345571769	463.908000124	125.682787707	152213.960736	98309.5001427	0.00703061676574	0.00202086621853	0.00594963907114	0.00163225489626	0.0406288214479	0.0136807271591	0.0112868000202	0.00279617436318	0.0133473523312	0.00405956225918	0.0138346296326	0.00374384551885	0.0159539379957	0.00392741651652	0.0168918891411	0.0045767030733	1.25721911115	3.48850624978	35.7568206636	29.9359208001	114.118573566	64.4345571769	0.886472207111	0.0802123772446	42.2023777091	13.7981948005	8.84321334562	2.08345444149	15.194830969	5.00131112012	0.609542663362	0.134126577824	0.0100013790351	0.003840124692	0.00227683233973	0.0020662764777	0.115775831354	0.0404064107651	0.0103934475439	0.00340539941005	0.0206517931308	0.00962368313226	0.0268196899769	0.0120586221762	0.0177840988967	0.00604611962876	0.020057230759	0.00893462317623	81.5893978655	63.3161359866	0.181773618216	0.121281995121	1.31068558127	1.06203014906	0.00418816967526	0.00260956918326	0.199575257194	0.302676195437	0.248100487505	0.431919933523	0.751899512495	0.431919933523	22875	96.3931160973	1	5649	17120	23931	0.248100487505	25	0	0			JW18 uninf.		
4	7	1	1	123.848282333	64.1649204459	427.607905301	115.272632131	149460.361896	84385.8148577	0.00826267237284	0.00241752029477	0.00610537716488	0.001736845628	0.0480387148271	0.0163550091524	0.0133666271753	0.00359041015884	0.015169808475	0.00496208742393	0.015340182324	0.00421681571438	0.0188419038496	0.004931759438	0.0186728614374	0.00533197277991	1.57394495139	3.2474522547	17.4103856339	19.5648414221	123.848282333	64.1649204459	0.920293982399	0.0759984031939	42.1419108911	12.0410992465	9.8909585722	2.62336654356	14.8757734655	4.29756777094	0.682699599333	0.136608706056	0.00858903353715	0.0033683711254	0.00108009369716	0.00119400243977	0.093110059933	0.0304490154784	0.00917623600567	0.00297720340457	0.0128722399689	0.00775891792324	0.01968335109	0.00965465821272	0.015488527864	0.00529251499941	0.0121993806693	0.00725874821497	56.6335844471	46.2102974563	0.111679979712	0.0961687277217	1.00184690158	0.819287573927	0.00314727974303	0.00255682327574	-0.254968799822	0.33481645888	0.781871202916	0.412985368371	0.218128797084	0.412985368371	20620	108.70610538	1	16087	4488	21725	0.781871202916	25	0	0			JW18 wMel		
4	8	1	1	122.821260431	63.0249771678	416.973740327	113.471533335	144397.525565	80863.0271109	0.00837329276963	0.00246951840549	0.00627367506967	0.00175629258583	0.0477731205876	0.0160476000815	0.0135712990788	0.00370977049211	0.0153869377146	0.00501157975501	0.015521747041	0.00425298455454	0.0191169770887	0.00507695854606	0.0190082901619	0.00537703632526	1.47442972731	3.03523849809	17.8831092685	19.6981914509	122.821260431	63.0249771678	0.917576799426	0.0768992680776	42.1256580222	11.9654017179	9.81112320676	2.57907393827	14.8757690078	4.2701079642	0.677734325174	0.137874421345	0.00847835628143	0.00333894906574	0.00107522772663	0.00119187559483	0.0911495315407	0.0302464424829	0.00908493497214	0.00296285628866	0.0126138891462	0.00766047987569	0.0192342920468	0.00960113727119	0.0153133605844	0.00525751660717	0.0119739442483	0.0071804108604	54.1414859252	45.7474251187	0.106693984868	0.0950817540671	0.980203045685	0.825113098433	0.00308960248397	0.00259637325796	-0.24651586537	0.337236144811	0.771481310568	0.419888120768	0.228518689432	0.419888120768	21726	107.650706298	1	16718	4952	22861	0.771481310568	25	0	0			JW18 wMel		
4	9	1	1	123.682650919	62.9745195024	438.695789581	122.586064422	152853.819936	85320.6446175	0.00831688817154	0.00239050559874	0.00620171740444	0.001770341481	0.0480922334423	0.0158872131988	0.0135294259987	0.00358298701357	0.0152799760657	0.00496789967083	0.0154415925345	0.00417862560367	0.0190317619951	0.00490049478418	0.0188509020998	0.00536302022604	1.60873532693	3.29366696705	17.6825252564	19.7162360517	123.682650919	62.9745195024	0.91926694642	0.0767502273605	42.186856357	11.8853250854	9.87241292335	2.61576462378	14.8899264736	4.23049815358	0.680526632692	0.137773833808	0.00867514394747	0.0034212329007	0.00111764675299	0.00123211422591	0.0945399564692	0.0310317176011	0.00934545726054	0.00304666865727	0.0131270863173	0.00785989418245	0.0199557509701	0.00978069538329	0.015710460352	0.00539247173879	0.0124569045689	0.0073686165399	58.4179765221	47.315358079	0.117593484786	0.0990195504015	1.04048945483	0.849784145389	0.00324163087869	0.00259508875088	-0.2633023876	0.343251683385	0.785316354954	0.410612912771	0.214683645046	0.410612912771	20146	108.70610538	1	15788	4316	21227	0.785316354954	25	0	0			JW18 wMel		
4	10	1	1	122.963443835	62.6242894374	534.578679668	168.36233887	184585.974704	105003.272781	0.00841037732934	0.00237940730954	0.00621327477966	0.00173435271807	0.0482316020534	0.0160678390792	0.0136975342647	0.00361312059894	0.0153818756032	0.00499795437887	0.0155275752132	0.00421945165424	0.0192611774586	0.00490255465017	0.0189542950012	0.00534685953103	1.73100117952	3.4318036464	17.0451540481	19.4751567185	122.963443835	62.6242894374	0.920843692949	0.0762296229557	41.9721366341	11.7721502235	9.85773213837	2.63568634446	14.8146787859	4.17725294716	0.682520564656	0.138284145574	0.00975596214132	0.00376346288159	0.00130249100791	0.00148449298569	0.111911164195	0.0352876526436	0.0105391666282	0.00333264745867	0.0164282957349	0.00939085259591	0.0243462333127	0.0115217600668	0.0176949265428	0.00591316070252	0.0154947970419	0.00879041681023	74.3415460892	50.9653708132	0.172567752232	0.11572961812	1.27855914196	0.913298145112	0.00396466684535	0.00263972829199	-0.32355589616	0.387553136903	0.803956288576	0.397012026091	0.196043711424	0.397012026091	19807	108.70610538	1	15891	3875	20858	0.803956288576	25	0	0			JW18 wMel		
4	11	1	1	123.19020331	63.0684659627	495.427160748	150.913247759	171523.05408	97321.2353619	0.00824418226912	0.00237935148187	0.00612356832902	0.00174964001874	0.0476812038478	0.0157664812587	0.0133799588771	0.00352853419095	0.0151114471839	0.00490988841847	0.0153272647504	0.00417192271422	0.0188374121977	0.00483490180312	0.0186336903449	0.00527932416831	1.59686621735	3.2990773508	17.6398510014	19.542102593	123.19020331	63.0684659627	0.919451339039	0.0759226833675	42.0915626195	11.9514384835	9.84633768607	2.58802354745	14.8725048877	4.26868343894	0.679932409765	0.136827040722	0.00928183485861	0.00358717113853	0.00122583339371	0.00138118574344	0.105401545411	0.0339411926305	0.0100094201529	0.00320082781994	0.0152691193026	0.00892814547886	0.0228033280298	0.0109669352669	0.0168201997285	0.00565523175815	0.0144158867503	0.00834285123442	68.4613466334	49.0844241497	0.150752641318	0.110536553386	1.17686176715	0.870918099957	0.00365484547375	0.00255307069636	-0.282038659531	0.363171801279	0.785047185957	0.410799651313	0.214952814043	0.410799651313	20498	108.354305686	1	16055	4396	21619	0.785047185957	25	0	0			JW18 wMel		
5	2	1	1	111.234151712	61.592908683	476.681949154	131.087369088	152355.485557	97512.7970537	0.00749061873184	0.00209884073728	0.00611892172449	0.00167346790764	0.0427508478943	0.0139288385662	0.0119645791055	0.00291964251569	0.0140501788827	0.00425111636003	0.0145497139368	0.00385547017404	0.0169446473603	0.00408371303236	0.0176641699288	0.00475086768005	1.31926855145	3.55964388023	32.6596214112	27.6545726174	111.234151712	61.592908683	0.892058084141	0.0778339761968	41.3853139036	13.0828779738	8.81969836598	2.06997616871	14.860897074	4.7428753876	0.619492346143	0.132720314988	0.0106384821662	0.00386661512547	0.00236190579573	0.00218227239326	0.123952554405	0.0396518703506	0.0108488554824	0.00335583439218	0.0229578536783	0.0104893567139	0.0292572993443	0.0123208740918	0.018742580721	0.00601090807816	0.0221401849587	0.00982293938991	84.4839494834	60.8092860716	0.202855735237	0.119973689181	1.39605051665	1.06158444297	0.00458240657733	0.00255762927014	0.1658228705	0.313602917863	0.284592422503	0.451230457903	0.715407577497	0.451230457903	21859	94.6341176284	1	6197	15578	22985	0.284592422503	25	0	0			JW18 uninf.		
